graph_name,dataset,role,source,target,path_length
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,98,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,67,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,96,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,81,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,71,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,7,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,62,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,86,7
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,85,7
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,68,9
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,8,9
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,93,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,87,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,55,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,64,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,79,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,56,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,84,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,82,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,76,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,54,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,61,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,57,21
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,52,90,22
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,84,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,76,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,61,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,55,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,56,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,82,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,93,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,57,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,79,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,64,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,90,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,81,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,94,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,96,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,98,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,67,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,7,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,85,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,69,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,62,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,86,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,71,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,68,24
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,8,24
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,54,87,29
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,56,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,93,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,84,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,82,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,76,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,61,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,79,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,64,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,57,7
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,90,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,81,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,94,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,96,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,98,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,67,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,7,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,85,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,69,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,62,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,86,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,71,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,68,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,8,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,55,87,24
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,82,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,84,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,93,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,76,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,61,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,57,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,90,7
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,79,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,64,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,81,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,94,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,96,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,98,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,67,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,7,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,85,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,69,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,62,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,86,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,71,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,68,22
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,8,22
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,56,87,27
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,90,1
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,82,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,84,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,93,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,76,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,61,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,79,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,64,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,81,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,94,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,96,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,98,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,67,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,7,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,85,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,69,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,62,21
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,86,22
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,71,22
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,68,26
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,8,26
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,57,87,31
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,84,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,76,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,82,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,93,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,79,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,64,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,90,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,81,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,94,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,96,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,98,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,67,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,7,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,85,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,69,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,62,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,86,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,71,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,68,24
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,8,24
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,61,87,29
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,86,1
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,94,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,96,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,98,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,67,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,7,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,81,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,69,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,85,7
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,71,7
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,68,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,8,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,93,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,79,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,64,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,87,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,84,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,82,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,76,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,62,90,22
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,93,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,79,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,84,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,82,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,76,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,81,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,90,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,96,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,94,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,98,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,67,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,69,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,85,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,7,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,86,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,71,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,68,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,8,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,64,87,25
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,94,1
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,98,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,69,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,96,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,7,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,81,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,71,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,86,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,85,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,68,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,8,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,93,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,87,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,79,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,84,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,82,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,76,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,67,90,21
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,8,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,87,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,98,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,94,7
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,69,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,96,9
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,7,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,81,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,71,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,86,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,85,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,93,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,79,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,84,22
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,82,22
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,76,24
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,68,90,27
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,94,1
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,98,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,96,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,81,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,71,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,7,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,86,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,85,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,8,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,93,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,87,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,79,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,84,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,82,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,76,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,69,90,21
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,94,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,98,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,96,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,81,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,86,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,85,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,8,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,93,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,87,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,79,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,84,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,82,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,76,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,71,90,23
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,84,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,82,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,93,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,79,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,90,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,81,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,94,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,96,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,98,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,85,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,86,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,8,24
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,76,87,29
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,93,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,84,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,82,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,81,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,90,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,96,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,94,13
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,98,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,85,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,86,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,8,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,79,87,25
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,85,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,94,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,96,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,98,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,86,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,93,10
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,82,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,84,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,87,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,81,90,19
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,84,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,93,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,90,7
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,94,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,96,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,98,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,85,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,86,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,82,87,27
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,84,93,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,84,90,9
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,84,94,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,84,96,15
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,84,98,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,84,85,16
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,84,86,18
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,84,87,27
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,85,94,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,85,96,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,85,98,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,85,86,8
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,85,93,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,85,87,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,85,90,21
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,86,94,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,86,96,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,86,98,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,86,93,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,86,87,17
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,86,90,23
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,87,98,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,87,94,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,87,96,14
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,87,93,23
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,87,90,32
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,90,93,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,90,94,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,90,96,20
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,90,98,21
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,93,96,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,93,94,11
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,93,98,12
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,94,98,1
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,94,96,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,96,98,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,62,1
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,86,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,237,2
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,164,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,228,3
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,33,4
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,123,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,94,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,96,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,240,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,108,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,127,5
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,112,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,98,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,67,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,101,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,106,6
pems-bay-by-high_sal-with-alpah_filter0_4,pems-bay,backbone,100,15,6
