graph_name,dataset,role,source,target,path_length
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,131,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,146,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,158,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,120,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,77,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,84,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,41,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,43,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,76,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,130,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,172,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,25,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,139,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,204,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,88,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,151,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,148,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,197,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,86,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,180,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,89,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,14,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,8,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,185,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,87,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,181,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,34,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,59,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,150,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,186,19
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,12,182,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,142,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,143,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,58,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,62,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,37,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,54,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,145,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,53,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,167,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,36,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,42,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,95,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,24,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,169,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,140,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,199,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,67,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,168,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,173,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,201,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,40,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,25,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,139,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,51,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,171,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,179,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,202,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,61,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,72,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,190,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,178,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,70,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,176,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,132,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,7,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,45,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,55,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,71,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,205,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,28,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,44,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,68,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,98,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,83,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,27,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,79,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,85,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,152,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,153,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,177,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,203,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,175,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,69,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,141,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,92,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,22,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,20,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,31,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,156,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,2,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,78,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,135,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,39,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,57,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,74,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,47,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,75,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,164,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,184,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,46,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,32,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,19,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,96,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,183,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,49,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,133,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,94,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,60,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,63,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,137,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,52,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,73,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,206,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,155,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,134,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,97,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,81,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,159,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,160,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,163,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,198,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,154,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,187,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,147,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,16,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,166,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,196,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,157,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,9,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,82,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,131,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,146,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,158,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,161,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,188,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,162,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,193,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,30,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,38,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,48,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,91,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,138,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,33,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,77,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,84,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,41,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,43,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,76,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,130,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,172,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,4,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,80,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,191,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,195,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,17,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,15,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,65,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,5,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,93,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,136,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,29,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,6,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,144,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,204,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,88,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,151,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,148,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,197,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,86,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,180,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,3,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,192,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,64,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,89,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,14,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,8,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,185,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,87,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,181,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,34,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,59,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,150,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,186,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,13,182,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,8,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,88,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,151,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,185,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,59,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,77,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,84,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,9,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,43,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,82,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,146,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,204,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,81,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,41,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,76,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,197,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,172,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,158,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,89,4
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,60,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,63,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,148,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,86,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,180,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,34,5
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,47,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,75,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,87,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,150,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,181,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,186,6
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,69,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,141,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,182,7
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,52,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,164,8
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,73,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,72,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,190,9
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,61,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,71,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,205,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,40,10
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,175,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,140,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,199,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,70,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,176,11
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,31,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,156,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,39,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,57,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,68,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,74,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,98,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,36,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,67,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,83,12
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,19,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,94,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,22,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,20,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,143,13
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,97,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,32,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,96,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,58,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,37,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,142,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,145,14
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,206,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,154,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,157,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,198,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,155,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,62,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,42,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,54,15
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,159,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,163,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,162,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,161,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,188,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,160,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,187,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,53,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,167,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,24,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,169,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,95,16
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,80,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,195,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,17,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,193,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,168,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,173,17
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,4,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,191,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,192,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,3,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,15,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,201,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,171,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,51,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,179,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,202,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,25,18
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,33,19
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,144,19
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,5,19
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,178,19
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,7,19
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,45,19
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,55,19
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,16,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,93,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,6,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,91,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,38,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,28,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,44,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,27,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,79,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,85,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,152,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,153,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,177,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,203,20
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,30,21
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,48,21
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,166,21
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,196,21
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,92,21
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,2,21
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,78,21
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,65,22
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,29,22
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,184,22
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,46,22
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,183,22
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,49,22
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,64,23
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,14,147,24
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,4,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,5,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,33,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,191,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,193,1
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,3,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,192,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,38,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,91,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,16,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,93,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,17,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,187,2
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,6,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,80,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,195,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,160,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,163,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,48,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,30,3
metr-la-by-disp_fil-with-alpah_filter0_3,metr-la,backbone,15,166,3
